"strain","seedbank","price","currency","url","source","file"
"Black Hash x Moang Xai","northcoastgenetics.com","40","EUR","https://northcoastgenetics.com/product/black-hash-x-moang-xai","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Black Hash x Moang Xai","northcoastgenetics.com","40","EUR","https://northcoastgenetics.com/product/black-hash-x-moang-xai","json_by_host","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\analysis\json_by_host\northcoastgenetics.com.json"
"Black Shebergen","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product/black-shebergen","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Black Shebergen","northcoastgenetics.com","40","EUR","https://northcoastgenetics.com/product/black-shebergen","json_by_host","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\analysis\json_by_host\northcoastgenetics.com.json"
"Black Shebergen","northcoastgenetics.com","40","EUR","https://northcoastgenetics.com/product/black-shebergen","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\products_final.json"
"Black Shebergen","northcoastgenetics.com","40","EUR","https://northcoastgenetics.com/product/black-shebergen","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Black Thai","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product/black-thai","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Black Thai","northcoastgenetics.com","50","EUR","https://northcoastgenetics.com/product/black-thai","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Black Thai","northcoastgenetics.com","50","EUR","https://northcoastgenetics.com/product/black-thai","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\products_final.json"
"Black Thai","northcoastgenetics.com","50","EUR","https://northcoastgenetics.com/product/black-thai","json_by_host","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\analysis\json_by_host\northcoastgenetics.com.json"
"Blue Ice","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product/blue-ice","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Blue Ice","northcoastgenetics.com","50","EUR","https://northcoastgenetics.com/product/blue-ice","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\products_final.json"
"Blue Ice","northcoastgenetics.com","50","EUR","https://northcoastgenetics.com/product/blue-ice","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Blue Ice","northcoastgenetics.com","50","EUR","https://northcoastgenetics.com/product/blue-ice","json_by_host","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\analysis\json_by_host\northcoastgenetics.com.json"
"Blue Lotus","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product/blue-lotus","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Blue Lotus","northcoastgenetics.com","50","EUR","https://northcoastgenetics.com/product/blue-lotus","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Blueberry #2","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product/blueberry-2","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Blueberry #2","northcoastgenetics.com","50","EUR","https://northcoastgenetics.com/product/blueberry-2","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\products_final.json"
"Blueberry #2","northcoastgenetics.com","50","EUR","https://northcoastgenetics.com/product/blueberry-2","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Blueberry #2","northcoastgenetics.com","50","EUR","https://northcoastgenetics.com/product/blueberry-2","json_by_host","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\analysis\json_by_host\northcoastgenetics.com.json"
"BONGI HAZE X WEDDING CAKE","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product/bongi-haze-x-wedding-cake","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"BONGI HAZE X WEDDING CAKE","northcoastgenetics.com","25","EUR","https://northcoastgenetics.com/product/bongi-haze-x-wedding-cake","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Broke the Mouth Kush","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product/broke-the-mouth-kush","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Broke the Mouth Kush","northcoastgenetics.com","50","EUR","https://northcoastgenetics.com/product/broke-the-mouth-kush","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Burmese Kush","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product/burmese-kush","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Burmese Kush","northcoastgenetics.com","40","EUR","https://northcoastgenetics.com/product/burmese-kush","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\products_final.json"
"Burmese Kush","northcoastgenetics.com","40","EUR","https://northcoastgenetics.com/product/burmese-kush","json_by_host","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\analysis\json_by_host\northcoastgenetics.com.json"
"Burmese Kush","northcoastgenetics.com","40","EUR","https://northcoastgenetics.com/product/burmese-kush","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Burmese Kush x Blue Ice","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product/burmese-kush-x-blue-ice","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Burmese Kush x Blue Ice","northcoastgenetics.com","25","EUR","https://northcoastgenetics.com/product/burmese-kush-x-blue-ice","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Burmese Kush x Blue Ice","northcoastgenetics.com","25,0","EUR","https://northcoastgenetics.com/product/burmese-kush-x-blue-ice","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\sections_cheapest5_per_host.json"
"Cambodian Red – Heritage Heirloom","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product/cambodian-red","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Cambodian Red – Heritage Heirloom","northcoastgenetics.com","125","EUR","https://northcoastgenetics.com/product/cambodian-red","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Cement Shoes","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product/cement-shoes-2","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Cement Shoes","northcoastgenetics.com","50","EUR","https://northcoastgenetics.com/product/cement-shoes-2","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Chocolate Hashberry Preserved IBL","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product/chocolate-hashberry-preserved-ibl","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Chocolate Hashberry Preserved IBL","northcoastgenetics.com","75","EUR","https://northcoastgenetics.com/product/chocolate-hashberry-preserved-ibl","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Collections","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product-category/collections","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\northcoastgenetics.com_wp-json_wp_v2_product_cat.json"
"Colombian Gold","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product/colombian-gold","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Colombian Gold","northcoastgenetics.com","100","EUR","https://northcoastgenetics.com/product/colombian-gold","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Critical Amnesia","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product/critical-amnesia","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Critical Amnesia","northcoastgenetics.com","50","EUR","https://northcoastgenetics.com/product/critical-amnesia","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Critical Amnesia x Wedding Cake","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product/critical-amnesia-x-wedding-cake","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Critical Amnesia x Wedding Cake","northcoastgenetics.com","50","EUR","https://northcoastgenetics.com/product/critical-amnesia-x-wedding-cake","json_by_host","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\analysis\json_by_host\northcoastgenetics.com.json"
"Critical Amnesia x Wedding Cake","northcoastgenetics.com","50","EUR","https://northcoastgenetics.com/product/critical-amnesia-x-wedding-cake","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Critical Amnesia x Wedding Cake","northcoastgenetics.com","50","EUR","https://northcoastgenetics.com/product/critical-amnesia-x-wedding-cake","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\products_final.json"
"DEEP CHUCK  X PUNTO ROJO","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product/deep-chuck-x-punta-rojo","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"DEEP CHUCK  X PUNTO ROJO","northcoastgenetics.com","25","EUR","https://northcoastgenetics.com/product/deep-chuck-x-punta-rojo","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Deficiencies","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/category/deficiencies","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\northcoastgenetics.com_wp-json_wp_v2_categories.json"
"Desert Rat","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product/desert-rat","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\northcoastgenetics.com_wp-json_wp_v2_product.json"
"Desert Rat","northcoastgenetics.com","0","EUR","https://northcoastgenetics.com/product/desert-rat","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Desert Rat","northcoastgenetics.com","50","EUR","https://northcoastgenetics.com/product/desert-rat","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
