"host","title","price","link","image","vendor","source_url","type","id","slug"
"aceseeds.org","Rasol Regular","32.5","https://www.aceseeds.org/semillas/rasol-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","4484","rasol-semillas-regulares"
"aceseeds.org","Romulan «BX1» Regular","150","https://www.aceseeds.org/semillas/romulan-bx1-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","25882","romulan-bx1-semillas-regulares"
"aceseeds.org","Rudra Solvent Feminizada","80","https://www.aceseeds.org/semillas/rudra-solvent-semillas-feminizadas/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","31504","rudra-solvent-semillas-feminizadas"
"aceseeds.org","Rush of Siam Feminizada","100","https://www.aceseeds.org/semillas/rush-of-siam-semillas-feminizadas/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","31436","rush-of-siam-semillas-feminizadas"
"aceseeds.org","Super Malawi Haze Feminizada","9","https://www.aceseeds.org/semillas/super-malawi-haze-semillas-feminizadas/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","26013","super-malawi-haze-semillas-feminizadas"
"aceseeds.org","Thai A5 Haze Feminizada","48","https://www.aceseeds.org/semillas/thai-a5-haze-semillas-feminizadas/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","25995","thai-a5-haze-semillas-feminizadas"
"aceseeds.org","Thai x Bangi Haze I+D Feminizada","65","https://www.aceseeds.org/semillas/thaixbangihaze-semillas-feminizadas/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","6585","thaixbangihaze-semillas-feminizadas"
"aceseeds.org","Yarkhun Valley Regular","150","https://www.aceseeds.org/semillas/yarkhun-valley-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","32931","yarkhun-valley-semillas-regulares"
"aceseeds.org","12 Zamaldelica Regular","500","https://www.aceseeds.org/semillas/zamaldelica-regular-copia/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","31585","zamaldelica-regular-copia"
"aceseeds.org","Zamaldelica x Kali China Feminizada","9","https://www.aceseeds.org/semillas/zamaldelica-x-kali-china-semillas-feminizadas/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","3804","zamaldelica-x-kali-china-semillas-feminizadas"
"aceseeds.org","Zamal morada x A5 Haze I+D Feminizada","65","https://www.aceseeds.org/semillas/zamalmoradaxa5haze-semillas-feminizadas/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","6309","zamalmoradaxa5haze-semillas-feminizadas"
"aceseeds.org","Zamal morada x Bangi Haze I+D Feminizada","65","https://www.aceseeds.org/semillas/zamalmoradaxbangihaze_semillas_feminizadas/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","6579","zamalmoradaxbangihaze_semillas_feminizadas"
"aceseeds.org","Zamal morada x ErdPurt I+D Regular","50","https://www.aceseeds.org/semillas/zamalmoradaxerdpurt-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","6413","zamalmoradaxerdpurt-semillas-regulares"
"blimburnseeds.com","Apple Fritter Autoflower HMC Edition","42","https://blimburnseeds.com/apple-fritter-autoflower-hmc-edition/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388810","apple-fritter-autoflower-hmc-edition"
"blimburnseeds.com","Blackberry Moonrocks Auto HMC Edition","42","https://blimburnseeds.com/blackberry-moonrocks-auto-hmc-edition/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388554","blackberry-moonrocks-auto-hmc-edition"
"blimburnseeds.com","Blackberry Moonstones Auto","17.5","https://blimburnseeds.com/blackberry-moonstones-auto/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","227002","blackberry-moonstones-auto"
"blimburnseeds.com","Cafe Racer Autoflower","19.5","https://blimburnseeds.com/cafe-racer-autoflower/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","296639","cafe-racer-autoflower"
"blimburnseeds.com","Dark Devil Auto","17.5","https://blimburnseeds.com/dark-devil-auto/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","264710","dark-devil-auto"
"blimburnseeds.com","Durban Poison Autoflower HMC Edition","42","https://blimburnseeds.com/durban-poison-autoflower-hmc-edition/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388919","durban-poison-autoflower-hmc-edition"
"blimburnseeds.com","F1 AUTO","72","https://blimburnseeds.com/f1-auto-next-gen-autoflowers/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","393662","f1-auto-next-gen-autoflowers"
"blimburnseeds.com","Fast Bud Auto","17.5","https://blimburnseeds.com/fast-bud-auto/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","264691","fast-bud-auto"
"blimburnseeds.com","Fat Bastard Auto HMC Edition","42","https://blimburnseeds.com/fat-bastard-auto-hmc/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388505","fat-bastard-auto-hmc"
"blimburnseeds.com","Gelato X Purple Punch Auto","17.5","https://blimburnseeds.com/gelato-x-purple-punch-auto/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","525857","gelato-x-purple-punch-auto"
"blimburnseeds.com","Ghost Train Haze HMC Edition","42","https://blimburnseeds.com/ghost-train-haze-hmc/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388677","ghost-train-haze-hmc"
"blimburnseeds.com","Glookies Autoflower HMC Edition","42","https://blimburnseeds.com/glookies-autoflower-hmc/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388884","glookies-autoflower-hmc"
"blimburnseeds.com","Godfather OG Auto HMC Edition","42","https://blimburnseeds.com/godfather-og-auto-hmc/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388573","godfather-og-auto-hmc"
"blimburnseeds.com","Gorilla Punch Auto","17.5","https://blimburnseeds.com/gorilla-punch-auto/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","267624","gorilla-punch-auto"
"blimburnseeds.com","Haze Collection","46","https://blimburnseeds.com/haze-collection-psychedelic-power/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","393744","haze-collection-psychedelic-power"
"blimburnseeds.com","High THC Selection Auto","46","https://blimburnseeds.com/high-thc-selection-auto/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","375887","high-thc-selection-auto"
"blimburnseeds.com","High Yield Selection Auto","46","https://blimburnseeds.com/high-yield-selection-auto/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","375891","high-yield-selection-auto"
"blimburnseeds.com","Lemon Tree x Channel Kush","17.5","https://blimburnseeds.com/lemon-tree-x-channel-kush/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","269621","lemon-tree-x-channel-kush"
"blimburnseeds.com","OG 18 Kush Cannabis Extraction","90","https://blimburnseeds.com/og-18-kush-cannabis-extraction/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","297058","og-18-kush-cannabis-extraction"
"blimburnseeds.com","Oh My Thai Auto","60","https://blimburnseeds.com/oh-my-thai-auto/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","517955","oh-my-thai-auto"
"blimburnseeds.com","Permanent Marker Auto HMC Edition","42","https://blimburnseeds.com/permanent-marker-auto-hmc/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388593","permanent-marker-auto-hmc"
"blimburnseeds.com","Pineapple Diesel Auto","60","https://blimburnseeds.com/pineapple-diesel-auto/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","517991","pineapple-diesel-auto"
"blimburnseeds.com","Red Poison Auto","17.5","https://blimburnseeds.com/red-poison-auto/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","267635","red-poison-auto"
"blimburnseeds.com","Red Strawberry Banana Auto","17.5","https://blimburnseeds.com/red-strawberry-banana-auto/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","267666","red-strawberry-banana-auto"
"blimburnseeds.com","Santa Marta Haze Auto","17.5","https://blimburnseeds.com/santa-marta-haze-auto/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","266708","santa-marta-haze-auto"
"blimburnseeds.com","Sativa Elite Fem","46","https://blimburnseeds.com/sativa-elite-fem/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","375900","sativa-elite-fem"
"blimburnseeds.com","Scrambler Haze – 1 seed","19.5","https://blimburnseeds.com/scrambler-haze-1-seed/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","241958","scrambler-haze-1-seed"
"blimburnseeds.com","Shortcut Auto","60","https://blimburnseeds.com/shortcut-auto/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","518004","shortcut-auto"
"blimburnseeds.com","Super Boof Auto","17.5","https://blimburnseeds.com/super-boof-auto/","","","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","365652","super-boof-auto"
"bulkseedbank.org","AUTO AMNESIA HAZE","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-amnesia-haze-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","2876","auto-amnesia-haze-2"
"bulkseedbank.org","AUTO AMNESIA PLATINUM","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-amnesia-platinum-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","2882","auto-amnesia-platinum-2"
"bulkseedbank.org","AUTO BLUEBERRY BERRY","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-blueberry-berry-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","2899","auto-blueberry-berry-2"
"bulkseedbank.org","AUTO CHRONICAL","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-chronical-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","2941","auto-chronical-2"
"bulkseedbank.org","AUTO COCOPOPO","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-cocopopo-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","2911","auto-cocopopo-2"
"bulkseedbank.org","AUTO CRITICAL","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-critical-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","2929","auto-critical-2"
"bulkseedbank.org","AUTO EAST RYDER","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-east-ryder-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","2959","auto-east-ryder-2"
"bulkseedbank.org","AUTO EXTRA MINTZ","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-extra-mintz-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","28057","auto-extra-mintz-2"
"bulkseedbank.org","AUTO GELATO SAMBA","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-gelato-samba-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","16626","auto-gelato-samba-2"
"bulkseedbank.org","AUTO GOOD WILD SHARK","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-good-wild-shark-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","2977","auto-good-wild-shark-2"
"bulkseedbank.org","AUTO HINDU KUSH","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-hindu-kush-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","2965","auto-hindu-kush-2"
"bulkseedbank.org","AUTO LOVERYDER","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-loveryder-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","2995","auto-loveryder-2"
"bulkseedbank.org","AUTO MIMOSA FAMOSA","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-mimosa-famosa-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","27966","auto-mimosa-famosa-2"
"bulkseedbank.org","AUTO NBA DIESEL","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-nba-diesel-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3025","auto-nba-diesel-2"
"bulkseedbank.org","AUTO PURPLE GLAM KUSH","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-purple-glam-kush-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3037","auto-purple-glam-kush-2"
"bulkseedbank.org","AUTO SPECIAL SKUNK","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-special-skunk-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3061","auto-special-skunk-2"
"bulkseedbank.org","AUTO SUNMANGO","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-sunmango-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3073","auto-sunmango-2"
"bulkseedbank.org","AUTO TROPICAL COCONUT","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-tropical-coconut-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","28044","auto-tropical-coconut-2"
"bulkseedbank.org","AUTO WHITE PRUSSIAN","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-white-prussian-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3067","auto-white-prussian-2"
"bulkseedbank.org","AUTO WHITE WIDOW","17.5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-white-widow-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3079","auto-white-widow-2"
